date,region,confirmed,death,released,vaccinatedOnce
2020-02-17,서울,14,0,3,
2020-02-17,부산,0,0,0,
2020-02-17,대구,0,0,0,
2020-02-17,인천,1,0,1,
2020-02-17,광주,2,0,0,
2020-02-17,대전,0,0,0,
2020-02-17,울산,0,0,0,
2020-02-17,세종,0,0,0,
2020-02-17,경기,11,0,4,
2020-02-17,강원,0,0,0,
2020-02-17,충북,0,0,0,
2020-02-17,충남,0,0,0,
2020-02-17,전북,1,0,1,
2020-02-17,전남,1,0,1,
2020-02-17,경북,0,0,0,
2020-02-17,경남,0,0,0,
2020-02-17,제주,0,0,0,
2020-02-17,검역,0,0,0,
2020-02-18,서울,14,0,3,
2020-02-18,부산,0,0,0,
2020-02-18,대구,1,0,0,
2020-02-18,인천,1,0,1,
2020-02-18,광주,2,0,0,
2020-02-18,대전,0,0,0,
2020-02-18,울산,0,0,0,
2020-02-18,세종,0,0,0,
2020-02-18,경기,11,0,6,
2020-02-18,강원,0,0,0,
2020-02-18,충북,0,0,0,
2020-02-18,충남,0,0,0,
2020-02-18,전북,1,0,1,
2020-02-18,전남,1,0,1,
2020-02-18,경북,0,0,0,
2020-02-18,경남,0,0,0,
2020-02-18,제주,0,0,0,
2020-02-18,검역,0,0,0,
2020-02-19,서울,15,0,5,
2020-02-19,부산,0,0,0,
2020-02-19,대구,16,0,0,
2020-02-19,인천,1,0,1,
2020-02-19,광주,2,0,2,
2020-02-19,대전,0,0,0,
2020-02-19,울산,0,0,0,
2020-02-19,세종,0,0,0,
2020-02-19,경기,12,0,6,
2020-02-19,강원,0,0,0,
2020-02-19,충북,0,0,0,
2020-02-19,충남,0,0,0,
2020-02-19,전북,1,0,1,
2020-02-19,전남,1,0,1,
2020-02-19,경북,3,0,0,
2020-02-19,경남,0,0,0,
2020-02-19,제주,0,0,0,
2020-02-19,검역,0,0,0,
2020-02-20,서울,22,0,5,
2020-02-20,부산,8,0,0,
2020-02-20,대구,30,0,0,
2020-02-20,인천,2,0,1,
2020-02-20,광주,3,0,2,
2020-02-20,대전,0,0,0,
2020-02-20,울산,0,0,0,
2020-02-20,세종,0,0,0,
2020-02-20,경기,12,0,6,
2020-02-20,강원,1,0,0,
2020-02-20,충북,0,0,0,
2020-02-20,충남,0,0,0,
2020-02-20,전북,1,0,1,
2020-02-20,전남,1,0,1,
2020-02-20,경북,25,1,0,
2020-02-20,경남,3,0,0,
2020-02-20,제주,0,0,0,
2020-02-20,검역,0,0,0,
2020-02-21,서울,27,0,6,
2020-02-21,부산,8,0,0,
2020-02-21,대구,110,0,0,
2020-02-21,인천,2,0,1,
2020-02-21,광주,3,0,2,
2020-02-21,대전,0,0,0,
2020-02-21,울산,0,0,0,
2020-02-21,세종,0,0,0,
2020-02-21,경기,14,0,6,
2020-02-21,강원,1,0,0,
2020-02-21,충북,1,0,0,
2020-02-21,충남,1,0,0,
2020-02-21,전북,2,0,1,
2020-02-21,전남,1,0,1,
2020-02-21,경북,28,1,0,
2020-02-21,경남,7,0,0,
2020-02-21,제주,0,0,0,
2020-02-21,검역,0,0,0,
2020-02-22,서울,30,0,6,
2020-02-22,부산,11,0,0,
2020-02-22,대구,193,1,0,
2020-02-22,인천,2,0,1,
2020-02-22,광주,6,0,2,
2020-02-22,대전,2,0,0,
2020-02-22,울산,1,0,0,
2020-02-22,세종,1,0,0,
2020-02-22,경기,20,0,7,
2020-02-22,강원,6,0,0,
2020-02-22,충북,3,0,0,
2020-02-22,충남,1,0,0,
2020-02-22,전북,3,0,1,
2020-02-22,전남,1,0,1,
2020-02-22,경북,145,1,0,
2020-02-22,경남,7,0,0,
2020-02-22,제주,1,0,0,
2020-02-22,검역,0,0,0,
2020-02-23,서울,31,0,6,
2020-02-23,부산,19,0,0,
2020-02-23,대구,310,2,0,
2020-02-23,인천,2,0,1,
2020-02-23,광주,8,0,2,
2020-02-23,대전,3,0,0,
2020-02-23,울산,1,0,0,
2020-02-23,세종,1,0,0,
2020-02-23,경기,24,0,7,
2020-02-23,강원,6,0,0,
2020-02-23,충북,3,0,0,
2020-02-23,충남,1,0,0,
2020-02-23,전북,3,0,1,
2020-02-23,전남,1,0,1,
2020-02-23,경북,170,3,0,
2020-02-23,경남,17,0,0,
2020-02-23,제주,2,0,0,
2020-02-23,검역,0,0,0,
2020-02-24,서울,35,0,8,
2020-02-24,부산,34,0,0,
2020-02-24,대구,483,2,0,
2020-02-24,인천,2,0,1,
2020-02-24,광주,9,0,2,
2020-02-24,대전,3,0,0,
2020-02-24,울산,2,0,0,
2020-02-24,세종,1,0,0,
2020-02-24,경기,35,0,9,
2020-02-24,강원,6,0,0,
2020-02-24,충북,3,0,0,
2020-02-24,충남,1,0,0,
2020-02-24,전북,3,0,1,
2020-02-24,전남,1,0,1,
2020-02-24,경북,193,5,0,
2020-02-24,경남,20,0,0,
2020-02-24,제주,2,0,0,
2020-02-24,검역,0,0,0,
2020-02-25,서울,41,0,8,
2020-02-25,부산,42,0,0,
2020-02-25,대구,543,4,0,
2020-02-25,인천,2,0,1,
2020-02-25,광주,9,0,2,
2020-02-25,대전,3,0,0,
2020-02-25,울산,3,0,0,
2020-02-25,세종,1,0,0,
2020-02-25,경기,42,0,9,
2020-02-25,강원,6,0,0,
2020-02-25,충북,5,0,0,
2020-02-25,충남,2,0,0,
2020-02-25,전북,3,0,1,
2020-02-25,전남,1,0,1,
2020-02-25,경북,249,6,0,
2020-02-25,경남,23,0,0,
2020-02-25,제주,2,0,0,
2020-02-25,검역,0,0,0,
2020-02-26,서울,49,0,8,
2020-02-26,부산,58,0,0,
2020-02-26,대구,710,5,1,
2020-02-26,인천,3,0,1,
2020-02-26,광주,9,0,2,
2020-02-26,대전,5,0,0,
2020-02-26,울산,4,0,0,
2020-02-26,세종,1,0,0,
2020-02-26,경기,51,1,9,
2020-02-26,강원,6,0,0,
2020-02-26,충북,5,0,0,
2020-02-26,충남,3,0,0,
2020-02-26,전북,3,0,1,
2020-02-26,전남,1,0,1,
2020-02-26,경북,317,6,1,
2020-02-26,경남,34,0,0,
2020-02-26,제주,2,0,0,
2020-02-26,검역,0,0,0,
2020-02-27,서울,56,0,9,
2020-02-27,부산,61,0,0,
2020-02-27,대구,1132,6,1,
2020-02-27,인천,3,0,1,
2020-02-27,광주,9,0,2,
2020-02-27,대전,9,0,0,
2020-02-27,울산,11,0,0,
2020-02-27,세종,1,0,0,
2020-02-27,경기,62,1,9,
2020-02-27,강원,6,0,0,
2020-02-27,충북,8,0,0,
2020-02-27,충남,12,0,0,
2020-02-27,전북,5,0,1,
2020-02-27,전남,1,0,1,
2020-02-27,경북,345,6,2,
2020-02-27,경남,43,0,0,
2020-02-27,제주,2,0,0,
2020-02-27,검역,0,0,0,
2020-02-28,서울,62,0,9,
2020-02-28,부산,65,0,0,
2020-02-28,대구,1580,6,2,
2020-02-28,인천,4,0,1,
2020-02-28,광주,9,0,2,
2020-02-28,대전,13,0,0,
2020-02-28,울산,14,0,0,
2020-02-28,세종,1,0,0,
2020-02-28,경기,72,1,9,
2020-02-28,강원,7,0,0,
2020-02-28,충북,9,0,0,
2020-02-28,충남,35,0,0,
2020-02-28,전북,5,0,1,
2020-02-28,전남,1,0,1,
2020-02-28,경북,409,6,2,
2020-02-28,경남,49,0,0,
2020-02-28,제주,2,0,0,
2020-02-28,검역,0,0,0,
2020-02-29,서울,77,0,11,
2020-02-29,부산,80,0,0,
2020-02-29,대구,2236,10,2,
2020-02-29,인천,6,0,1,
2020-02-29,광주,9,0,2,
2020-02-29,대전,13,0,0,
2020-02-29,울산,17,0,0,
2020-02-29,세종,1,0,0,
2020-02-29,경기,82,1,9,
2020-02-29,강원,7,0,0,
2020-02-29,충북,10,0,0,
2020-02-29,충남,55,0,0,
2020-02-29,전북,5,0,1,
2020-02-29,전남,3,0,1,
2020-02-29,경북,488,6,2,
2020-02-29,경남,59,0,0,
2020-02-29,제주,2,0,0,
2020-02-29,검역,0,0,0,
2020-03-01,서울,87,0,13,
2020-03-01,부산,83,0,0,
2020-03-01,대구,2705,11,4,
2020-03-01,인천,6,0,1,
2020-03-01,광주,9,0,2,
2020-03-01,대전,13,0,0,
2020-03-01,울산,20,0,0,
2020-03-01,세종,1,0,0,
2020-03-01,경기,89,1,8,
2020-03-01,강원,15,0,0,
2020-03-01,충북,11,0,0,
2020-03-01,충남,68,0,0,
2020-03-01,전북,6,0,1,
2020-03-01,전남,3,0,1,
2020-03-01,경북,555,6,0,
2020-03-01,경남,63,0,0,
2020-03-01,제주,2,0,0,
2020-03-01,검역,0,0,0,
2020-03-02,서울,91,0,13,
2020-03-02,부산,88,0,0,
2020-03-02,대구,3081,15,4,
2020-03-02,인천,7,0,1,
2020-03-02,광주,9,0,2,
2020-03-02,대전,14,0,1,
2020-03-02,울산,20,0,0,
2020-03-02,세종,1,0,0,
2020-03-02,경기,92,1,8,
2020-03-02,강원,19,0,0,
2020-03-02,충북,11,0,0,
2020-03-02,충남,78,0,0,
2020-03-02,전북,6,0,1,
2020-03-02,전남,5,0,1,
2020-03-02,경북,624,6,0,
2020-03-02,경남,64,0,0,
2020-03-02,제주,2,0,0,
2020-03-02,검역,0,0,0,
2020-03-03,서울,98,0,13,
2020-03-03,부산,90,0,1,
2020-03-03,대구,3601,21,6,
2020-03-03,인천,7,0,1,
2020-03-03,광주,11,0,2,
2020-03-03,대전,14,0,1,
2020-03-03,울산,20,0,0,
2020-03-03,세종,1,0,0,
2020-03-03,경기,94,1,8,
2020-03-03,강원,20,0,0,
2020-03-03,충북,11,0,0,
2020-03-03,충남,81,0,0,
2020-03-03,전북,7,0,1,
2020-03-03,전남,5,0,1,
2020-03-03,경북,685,6,0,
2020-03-03,경남,64,0,0,
2020-03-03,제주,3,0,0,
2020-03-03,검역,0,0,0,
2020-03-04,서울,99,0,13,
2020-03-04,부산,93,0,1,
2020-03-04,대구,4006,25,6,
2020-03-04,인천,9,0,1,
2020-03-04,광주,13,0,2,
2020-03-04,대전,15,0,0,
2020-03-04,울산,23,0,0,
2020-03-04,세종,1,0,0,
2020-03-04,경기,101,1,8,
2020-03-04,강원,21,0,0,
2020-03-04,충북,11,0,0,
2020-03-04,충남,82,0,0,
2020-03-04,전북,7,0,1,
2020-03-04,전남,5,0,0,
2020-03-04,경북,774,6,0,
2020-03-04,경남,65,0,3,
2020-03-04,제주,3,0,0,
2020-03-04,검역,0,0,0,
2020-03-05,서울,103,0,25,
2020-03-05,부산,92,0,2,
2020-03-05,대구,4327,28,14,
2020-03-05,인천,9,0,2,
2020-03-05,광주,14,0,3,
2020-03-05,대전,16,0,0,
2020-03-05,울산,23,0,0,
2020-03-05,세종,1,0,0,
2020-03-05,경기,110,1,10,
2020-03-05,강원,23,0,3,
2020-03-05,충북,12,0,1,
2020-03-05,충남,86,0,0,
2020-03-05,전북,7,0,2,
2020-03-05,전남,4,0,0,
2020-03-05,경북,861,6,23,
2020-03-05,경남,74,0,3,
2020-03-05,제주,4,0,0,
2020-03-05,검역,0,0,0,
2020-03-06,서울,105,0,25,
2020-03-06,부산,95,0,2,
2020-03-06,대구,4694,31,15,
2020-03-06,인천,9,0,2,
2020-03-06,광주,13,0,3,
2020-03-06,대전,18,0,0,
2020-03-06,울산,23,0,1,
2020-03-06,세종,1,0,0,
2020-03-06,경기,120,1,14,
2020-03-06,강원,25,0,3,
2020-03-06,충북,15,0,1,
2020-03-06,충남,90,0,0,
2020-03-06,전북,7,0,2,
2020-03-06,전남,4,0,0,
2020-03-06,경북,984,10,36,
2020-03-06,경남,77,0,4,
2020-03-06,제주,4,0,0,
2020-03-06,검역,0,0,0,
2020-03-07,서울,108,0,27,
2020-03-07,부산,96,0,2,
2020-03-07,대구,5084,32,18,
2020-03-07,인천,9,0,2,
2020-03-07,광주,13,0,3,
2020-03-07,대전,18,0,0,
2020-03-07,울산,23,0,1,
2020-03-07,세종,2,0,0,
2020-03-07,경기,130,1,14,
2020-03-07,강원,26,1,3,
2020-03-07,충북,20,0,1,
2020-03-07,충남,92,0,0,
2020-03-07,전북,7,0,2,
2020-03-07,전남,4,0,0,
2020-03-07,경북,1049,10,41,
2020-03-07,경남,82,0,4,
2020-03-07,제주,4,0,0,
2020-03-07,검역,0,0,0,
2020-03-08,서울,120,0,28,
2020-03-08,부산,97,0,9,
2020-03-08,대구,5381,36,18,
2020-03-08,인천,9,0,2,
2020-03-08,광주,13,0,3,
2020-03-08,대전,18,0,1,
2020-03-08,울산,24,0,1,
2020-03-08,세종,3,0,0,
2020-03-08,경기,141,1,16,
2020-03-08,강원,27,1,3,
2020-03-08,충북,24,0,1,
2020-03-08,충남,98,0,0,
2020-03-08,전북,7,0,2,
2020-03-08,전남,4,0,0,
2020-03-08,경북,1081,12,42,
2020-03-08,경남,83,0,4,
2020-03-08,제주,4,0,0,
2020-03-08,검역,0,0,0,
2020-03-09,서울,130,0,29,
2020-03-09,부산,96,0,10,
2020-03-09,대구,5571,35,21,
2020-03-09,인천,9,0,2,
2020-03-09,광주,15,0,3,
2020-03-09,대전,19,0,1,
2020-03-09,울산,24,0,1,
2020-03-09,세종,6,0,0,
2020-03-09,경기,152,1,22,
2020-03-09,강원,28,1,3,
2020-03-09,충북,25,0,3,
2020-03-09,충남,102,0,1,
2020-03-09,전북,7,0,2,
2020-03-09,전남,4,0,1,
2020-03-09,경북,1107,14,57,
2020-03-09,경남,83,0,9,
2020-03-09,제주,4,0,1,
2020-03-09,검역,0,0,0,
2020-03-10,서울,141,0,31,
2020-03-10,부산,96,0,10,
2020-03-10,대구,5663,38,92,
2020-03-10,인천,13,0,3,
2020-03-10,광주,15,0,3,
2020-03-10,대전,18,0,1,
2020-03-10,울산,24,0,1,
2020-03-10,세종,8,0,0,
2020-03-10,경기,163,1,22,
2020-03-10,강원,28,1,6,
2020-03-10,충북,25,0,3,
2020-03-10,충남,104,0,1,
2020-03-10,전북,7,0,2,
2020-03-10,전남,4,0,1,
2020-03-10,경북,1117,14,60,
2020-03-10,경남,83,0,10,
2020-03-10,제주,4,0,1,
2020-03-10,검역,0,0,0,
2020-03-11,서울,193,0,37,
2020-03-11,부산,98,0,21,
2020-03-11,대구,5794,44,102,
2020-03-11,인천,25,0,3,
2020-03-11,광주,15,0,3,
2020-03-11,대전,18,0,2,
2020-03-11,울산,25,0,2,
2020-03-11,세종,10,0,0,
2020-03-11,경기,175,1,25,
2020-03-11,강원,29,1,6,
2020-03-11,충북,27,0,3,
2020-03-11,충남,112,0,1,
2020-03-11,전북,7,0,2,
2020-03-11,전남,4,0,1,
2020-03-11,경북,1135,14,69,
2020-03-11,경남,84,0,10,
2020-03-11,제주,4,0,1,
2020-03-11,검역,0,0,0,
2020-03-12,서울,212,0,38,
2020-03-12,부산,99,0,29,
2020-03-12,대구,5867,48,114,
2020-03-12,인천,25,0,4,
2020-03-12,광주,15,0,4,
2020-03-12,대전,20,0,2,
2020-03-12,울산,25,0,3,
2020-03-12,세종,15,0,0,
2020-03-12,경기,178,1,27,
2020-03-12,강원,29,1,6,
2020-03-12,충북,27,0,4,
2020-03-12,충남,114,0,5,
2020-03-12,전북,7,0,2,
2020-03-12,전남,4,0,1,
2020-03-12,경북,1143,16,83,
2020-03-12,경남,85,0,10,
2020-03-12,제주,4,0,1,
2020-03-12,검역,0,0,0,
2020-03-13,서울,225,0,40,
2020-03-13,부산,100,0,36,
2020-03-13,대구,5928,48,251,
2020-03-13,인천,27,0,4,
2020-03-13,광주,15,0,4,
2020-03-13,대전,22,0,4,
2020-03-13,울산,27,0,3,
2020-03-13,세종,32,0,0,
2020-03-13,경기,185,2,31,
2020-03-13,강원,29,1,6,
2020-03-13,충북,27,0,4,
2020-03-13,충남,115,0,7,
2020-03-13,전북,7,0,4,
2020-03-13,전남,4,0,1,
2020-03-13,경북,1147,16,103,
2020-03-13,경남,85,0,11,
2020-03-13,제주,4,0,1,
2020-03-13,검역,0,0,0,
2020-03-14,서울,238,0,44,
2020-03-14,부산,103,0,40,
2020-03-14,대구,5990,51,401,
2020-03-14,인천,28,0,4,
2020-03-14,광주,15,0,4,
2020-03-14,대전,22,0,4,
2020-03-14,울산,27,0,5,
2020-03-14,세종,38,0,0,
2020-03-14,경기,200,3,36,
2020-03-14,강원,29,1,6,
2020-03-14,충북,28,0,5,
2020-03-14,충남,115,0,9,
2020-03-14,전북,7,0,4,
2020-03-14,전남,4,0,2,
2020-03-14,경북,1153,17,138,
2020-03-14,경남,85,0,11,
2020-03-14,제주,4,0,1,
2020-03-14,검역,0,0,0,
2020-03-15,서울,247,0,47,
2020-03-15,부산,106,1,52,
2020-03-15,대구,6031,53,468,
2020-03-15,인천,30,0,4,
2020-03-15,광주,16,0,4,
2020-03-15,대전,22,0,4,
2020-03-15,울산,28,0,6,
2020-03-15,세종,39,0,0,
2020-03-15,경기,211,3,40,
2020-03-15,강원,29,1,7,
2020-03-15,충북,31,0,6,
2020-03-15,충남,115,0,10,
2020-03-15,전북,7,0,4,
2020-03-15,전남,4,0,2,
2020-03-15,경북,1157,17,163,
2020-03-15,경남,85,0,16,
2020-03-15,제주,4,0,1,
2020-03-15,검역,0,0,0,
2020-03-16,서울,253,0,52,
2020-03-16,부산,107,1,53,
2020-03-16,대구,6066,53,734,
2020-03-16,인천,30,0,4,
2020-03-16,광주,16,0,4,
2020-03-16,대전,22,0,4,
2020-03-16,울산,28,0,7,
2020-03-16,세종,40,0,0,
2020-03-16,경기,231,3,48,
2020-03-16,강원,29,1,7,
2020-03-16,충북,31,0,6,
2020-03-16,충남,115,0,12,
2020-03-16,전북,7,0,4,
2020-03-16,전남,4,0,2,
2020-03-16,경북,1164,17,178,
2020-03-16,경남,85,0,20,
2020-03-16,제주,4,0,2,
2020-03-16,검역,4,0,0,
2020-03-17,서울,265,0,55,
2020-03-17,부산,107,1,54,
2020-03-17,대구,6098,57,947,
2020-03-17,인천,31,0,5,
2020-03-17,광주,16,0,6,
2020-03-17,대전,22,0,4,
2020-03-17,울산,28,0,8,
2020-03-17,세종,40,0,0,
2020-03-17,경기,262,3,55,
2020-03-17,강원,29,1,8,
2020-03-17,충북,31,0,5,
2020-03-17,충남,115,0,15,
2020-03-17,전북,7,0,4,
2020-03-17,전남,4,0,2,
2020-03-17,경북,1169,19,209,
2020-03-17,경남,86,0,22,
2020-03-17,제주,4,0,2,
2020-03-17,검역,6,0,0,
2020-03-18,서울,270,0,55,
2020-03-18,부산,107,1,58,
2020-03-18,대구,6144,58,1048,
2020-03-18,인천,32,0,5,
2020-03-18,광주,17,0,6,
2020-03-18,대전,22,0,4,
2020-03-18,울산,30,0,9,
2020-03-18,세종,41,0,0,
2020-03-18,경기,277,3,59,
2020-03-18,강원,30,1,8,
2020-03-18,충북,32,0,5,
2020-03-18,충남,118,0,16,
2020-03-18,전북,9,0,5,
2020-03-18,전남,5,0,2,
2020-03-18,경북,1178,21,235,
2020-03-18,경남,86,0,23,
2020-03-18,제주,4,0,2,
2020-03-18,검역,11,0,0,
2020-03-19,서울,282,0,58,
2020-03-19,부산,107,1,58,
2020-03-19,대구,6241,65,1382,
2020-03-19,인천,32,0,6,
2020-03-19,광주,17,0,7,
2020-03-19,대전,22,0,4,
2020-03-19,울산,36,0,9,
2020-03-19,세종,41,0,0,
2020-03-19,경기,295,3,64,
2020-03-19,강원,30,1,9,
2020-03-19,충북,33,0,5,
2020-03-19,충남,118,0,31,
2020-03-19,전북,10,0,5,
2020-03-19,전남,5,0,3,
2020-03-19,경북,1190,21,275,
2020-03-19,경남,86,0,29,
2020-03-19,제주,4,0,2,
2020-03-19,검역,16,0,0,
2020-03-20,서울,299,0,64,
2020-03-20,부산,108,1,60,
2020-03-20,대구,6275,67,1577,
2020-03-20,인천,36,0,7,
2020-03-20,광주,18,0,10,
2020-03-20,대전,22,0,5,
2020-03-20,울산,36,0,11,
2020-03-20,세종,41,0,0,
2020-03-20,경기,309,3,66,
2020-03-20,강원,30,1,10,
2020-03-20,충북,33,0,6,
2020-03-20,충남,119,0,32,
2020-03-20,전북,10,0,7,
2020-03-20,전남,5,0,3,
2020-03-20,경북,1203,22,340,
2020-03-20,경남,87,0,33,
2020-03-20,제주,4,0,2,
2020-03-20,검역,17,0,0,
2020-03-21,서울,314,0,64,
2020-03-21,부산,108,1,67,
2020-03-21,대구,6344,73,1861,
2020-03-21,인천,40,0,7,
2020-03-21,광주,18,0,10,
2020-03-21,대전,22,0,5,
2020-03-21,울산,36,0,11,
2020-03-21,세종,41,0,2,
2020-03-21,경기,321,3,79,
2020-03-21,강원,30,1,12,
2020-03-21,충북,34,0,8,
2020-03-21,충남,119,0,39,
2020-03-21,전북,10,0,7,
2020-03-21,전남,5,0,3,
2020-03-21,경북,1243,24,395,
2020-03-21,경남,87,0,40,
2020-03-21,제주,4,0,2,
2020-03-21,검역,23,0,0,
2020-03-22,서울,324,0,64,
2020-03-22,부산,108,1,69,
2020-03-22,대구,6387,75,2107,
2020-03-22,인천,40,0,8,
2020-03-22,광주,19,0,10,
2020-03-22,대전,24,0,6,
2020-03-22,울산,36,0,12,
2020-03-22,세종,41,0,3,
2020-03-22,경기,337,3,82,
2020-03-22,강원,30,1,13,
2020-03-22,충북,35,0,9,
2020-03-22,충남,120,0,39,
2020-03-22,전북,10,0,7,
2020-03-22,전남,6,0,3,
2020-03-22,경북,1254,24,432,
2020-03-22,경남,88,0,42,
2020-03-22,제주,4,0,3,
2020-03-22,검역,34,0,0,
2020-03-23,서울,330,0,64,
2020-03-23,부산,109,1,71,
2020-03-23,대구,6411,82,2305,
2020-03-23,인천,40,0,8,
2020-03-23,광주,19,0,10,
2020-03-23,대전,24,0,6,
2020-03-23,울산,36,0,17,
2020-03-23,세종,42,0,3,
2020-03-23,경기,351,3,88,
2020-03-23,강원,30,1,14,
2020-03-23,충북,37,0,9,
2020-03-23,충남,120,0,44,
2020-03-23,전북,10,0,7,
2020-03-23,전남,6,0,3,
2020-03-23,경북,1256,24,469,
2020-03-23,경남,89,0,45,
2020-03-23,제주,4,0,3,
2020-03-23,검역,47,0,0,
2020-03-24,서울,334,0,72,
2020-03-24,부산,111,1,71,
2020-03-24,대구,6442,88,2571,
2020-03-24,인천,41,0,8,
2020-03-24,광주,19,0,11,
2020-03-24,대전,24,0,6,
2020-03-24,울산,36,0,18,
2020-03-24,세종,42,0,3,
2020-03-24,경기,366,4,97,
2020-03-24,강원,30,1,14,
2020-03-24,충북,38,0,11,
2020-03-24,충남,120,0,56,
2020-03-24,전북,10,0,7,
2020-03-24,전남,6,0,3,
2020-03-24,경북,1257,26,507,
2020-03-24,경남,90,0,48,
2020-03-24,제주,4,0,4,
2020-03-24,검역,67,0,0,
2020-03-25,서울,347,0,72,
2020-03-25,부산,112,1,73,
2020-03-25,대구,6456,92,2740,
2020-03-25,인천,42,0,10,
2020-03-25,광주,19,0,11,
2020-03-25,대전,24,0,6,
2020-03-25,울산,37,0,19,
2020-03-25,세종,44,0,3,
2020-03-25,경기,387,4,100,
2020-03-25,강원,31,1,15,
2020-03-25,충북,38,0,13,
2020-03-25,충남,123,0,65,
2020-03-25,전북,10,0,7,
2020-03-25,전남,8,0,3,
2020-03-25,경북,1262,28,538,
2020-03-25,경남,90,0,51,
2020-03-25,제주,6,0,4,
2020-03-25,검역,101,0,0,
2020-03-26,서울,360,0,80,
2020-03-26,부산,112,2,75,
2020-03-26,대구,6482,94,3039,
2020-03-26,인천,43,0,11,
2020-03-26,광주,19,0,11,
2020-03-26,대전,30,0,6,
2020-03-26,울산,37,0,20,
2020-03-26,세종,44,0,8,
2020-03-26,경기,401,4,122,
2020-03-26,강원,31,1,18,
2020-03-26,충북,39,0,14,
2020-03-26,충남,124,0,68,
2020-03-26,전북,10,0,7,
2020-03-26,전남,8,0,3,
2020-03-26,경북,1274,30,601,
2020-03-26,경남,90,0,57,
2020-03-26,제주,6,0,4,
2020-03-26,검역,131,0,0,
2020-03-27,서울,372,0,89,
2020-03-27,부산,113,2,81,
2020-03-27,대구,6516,98,3324,
2020-03-27,인천,46,0,13,
2020-03-27,광주,20,0,11,
2020-03-27,대전,31,0,9,
2020-03-27,울산,39,0,20,
2020-03-27,세종,44,0,9,
2020-03-27,경기,412,4,131,
2020-03-27,강원,31,1,20,
2020-03-27,충북,41,0,17,
2020-03-27,충남,124,0,78,
2020-03-27,전북,10,0,7,
2020-03-27,전남,8,0,3,
2020-03-27,경북,1283,34,650,
2020-03-27,경남,91,0,62,
2020-03-27,제주,7,0,4,
2020-03-27,검역,144,0,0,
2020-03-28,서울,390,0,93,
2020-03-28,부산,114,2,81,
2020-03-28,대구,6587,101,3543,
2020-03-28,인천,51,0,14,
2020-03-28,광주,20,0,11,
2020-03-28,대전,31,0,10,
2020-03-28,울산,39,0,19,
2020-03-28,세종,44,0,9,
2020-03-28,경기,433,5,140,
2020-03-28,강원,32,1,20,
2020-03-28,충북,41,0,21,
2020-03-28,충남,126,0,81,
2020-03-28,전북,10,0,7,
2020-03-28,전남,8,0,3,
2020-03-28,경북,1285,35,692,
2020-03-28,경남,91,0,63,
2020-03-28,제주,8,0,4,
2020-03-28,검역,168,0,0,
2020-03-29,서울,410,0,93,
2020-03-29,부산,117,3,85,
2020-03-29,대구,6610,106,3706,
2020-03-29,인천,58,0,15,
2020-03-29,광주,20,0,11,
2020-03-29,대전,34,0,14,
2020-03-29,울산,39,0,19,
2020-03-29,세종,46,0,11,
2020-03-29,경기,448,5,144,
2020-03-29,강원,34,1,21,
2020-03-29,충북,41,0,21,
2020-03-29,충남,127,0,83,
2020-03-29,전북,12,0,7,
2020-03-29,전남,9,0,3,
2020-03-29,경북,1287,37,732,
2020-03-29,경남,94,0,64,
2020-03-29,제주,8,0,4,
2020-03-29,검역,189,0,0,
2020-03-30,서울,426,0,92,
2020-03-30,부산,118,3,87,
2020-03-30,대구,6624,111,3837,
2020-03-30,인천,58,0,15,
2020-03-30,광주,20,0,13,
2020-03-30,대전,34,0,17,
2020-03-30,울산,39,0,19,
2020-03-30,세종,46,0,12,
2020-03-30,경기,463,5,160,
2020-03-30,강원,36,1,21,
2020-03-30,충북,44,0,21,
2020-03-30,충남,127,0,83,
2020-03-30,전북,13,0,7,
2020-03-30,전남,9,0,3,
2020-03-30,경북,1298,38,772,
2020-03-30,경남,95,0,65,
2020-03-30,제주,9,0,4,
2020-03-30,검역,202,0,0,
2020-03-31,서울,450,0,107,
2020-03-31,부산,119,3,87,
2020-03-31,대구,6684,114,3946,
2020-03-31,인천,64,0,16,
2020-03-31,광주,20,0,14,
2020-03-31,대전,36,0,18,
2020-03-31,울산,39,0,19,
2020-03-31,세종,46,0,12,
2020-03-31,경기,476,6,166,
2020-03-31,강원,36,1,23,
2020-03-31,충북,44,0,22,
2020-03-31,충남,128,0,90,
2020-03-31,전북,13,0,7,
2020-03-31,전남,9,0,3,
2020-03-31,경북,1300,38,808,
2020-03-31,경남,96,0,67,
2020-03-31,제주,9,0,3,
2020-03-31,검역,217,0,0,
2020-04-01,서울,474,0,117,
2020-04-01,부산,122,3,87,
2020-04-01,대구,6704,115,4070,
2020-04-01,인천,69,0,19,
2020-04-01,광주,24,0,14,
2020-04-01,대전,36,0,18,
2020-04-01,울산,39,1,20,
2020-04-01,세종,46,0,12,
2020-04-01,경기,499,6,171,
2020-04-01,강원,38,1,23,
2020-04-01,충북,44,0,23,
2020-04-01,충남,131,0,91,
2020-04-01,전북,14,0,7,
2020-04-01,전남,12,0,3,
2020-04-01,경북,1302,39,822,
2020-04-01,경남,100,0,67,
2020-04-01,제주,9,0,3,
2020-04-01,검역,224,0,0,
2020-04-02,서울,488,0,117,
2020-04-02,부산,122,3,87,
2020-04-02,대구,6725,117,4070,
2020-04-02,인천,73,0,19,
2020-04-02,광주,25,0,14,
2020-04-02,대전,36,0,18,
2020-04-02,울산,40,1,20,
